simID	famID	id1	id2	degree	error_type	phi_IBIS	phi_TRUFFLE	phi_IBDseq	phi_clusIBD
sim7803	def17	T	U	7	0.005	0.003281663025223	0.00255435675606733	0.00235156551503378	0.0024685328706098
sim7803	def17	T	U	7	0.01	0.00254628223354282	0.00256136629735591	0.00254121694965453	0.00250990766523219
sim7803	def17	T	U	7	0.05	0.001039779459506	NA	0.000910365347454493	0.00250990766523219
sim7803	def17	T	U	7	0.1	NA	NA	NA	0.00250536301567456
sim7803	def17	T	U	7	0.2	NA	NA	NA	0.00142112412908295
sim7803	def18	D	F	1	0	0.198747186943832	0.206504221980481	0.215544668791169	0.210508401074209
sim7803	def18	D	F	1	0.005	0.165121792082778	0.203642322686118	0.211297531034281	0.207982016470268
sim7803	def18	D	F	1	0.01	0.155425268305393	0.200513895790218	0.204135503124824	0.208090288693995
sim7803	def18	D	F	1	0.05	0.0608500226646178	0.0554627305252034	0.0873073325444834	0.202534542511344
sim7803	def18	D	F	1	0.1	0.0392162816895434	0.0331153921891769	0.059270263438047	0.186230369278009
sim7803	def18	D	F	1	0.2	0.00856025029499789	0.000914098036764723	0.043970608834135	0.131805564462248
sim7803	def18	D	O	2	0	0.0978382660656667	0.0982726223238568	0.0961705418442298	0.099088835981763
sim7803	def18	D	O	2	0.005	0.0971415031560872	0.0965161372452202	0.0968089142325644	0.0989651845464995
sim7803	def18	D	O	2	0.01	0.0953754140504336	0.089883313199794	0.0913609152963469	0.0986703183336707
sim7803	def18	D	O	2	0.05	0.010910553137148	0.00236895569187304	0.0119219314467036	0.0950966442459496
sim7803	def18	D	O	2	0.1	NA	NA	NA	0.0802229433682309
sim7803	def18	D	O	2	0.2	NA	NA	NA	0.0693542220790666
sim7803	def18	D	S	0	0	0.000789447633293528	0.000459806799496519	0.000552914180309844	NA
sim7803	def18	D	S	0	0.005	0.000789447633293528	0.000458017498994105	NA	NA
sim7803	def18	D	S	0	0.01	NA	0.00045406540322421	NA	NA
sim7803	def18	D	S	0	0.05	NA	NA	NA	NA
sim7803	def18	D	S	0	0.1	NA	NA	NA	NA
sim7803	def18	D	S	0	0.2	NA	NA	NA	NA
sim7803	def18	D	T	3	0	0.0454862918778725	0.0431562864784411	0.0440488516734072	0.0457116323876211
sim7803	def18	D	T	3	0.005	0.0447229489228798	0.0410782310930066	0.0425572297994032	0.0456354624732481
sim7803	def18	D	T	3	0.01	0.0412079268895984	0.0384934388565487	0.0416132034533951	0.0451204299560556
sim7803	def18	D	T	3	0.05	0.00497088890598858	0.000969548980490015	0.00684051979388057	0.0417842095950475
sim7803	def18	D	T	3	0.1	NA	NA	0.000473081324602485	0.0359602146080074
sim7803	def18	D	T	3	0.2	NA	NA	NA	0.0352146320239675
sim7803	def18	D	U	4	0	0.0324330220306582	0.0290834988284294	0.0276872505798702	0.0289296380942563
sim7803	def18	D	U	4	0.005	0.0306072174527954	0.0290311487598467	0.0269806406110986	0.0287229187306052
sim7803	def18	D	U	4	0.01	0.0286561049469564	0.0253850928632629	0.0235634396362842	0.028678549897715
sim7803	def18	D	U	4	0.05	0.00278901691565608	0.00210166372895662	0.00426291377042106	0.0272117303344518
sim7803	def18	D	U	4	0.1	NA	NA	NA	0.0241728631402524
sim7803	def18	D	U	4	0.2	NA	NA	NA	0.0193967579212529
sim7803	def18	F	S	0	0	0.000749896969731871	0.000459468048430528	NA	NA
sim7803	def18	F	S	0	0.005	0.000749896969731871	0.000455663613381706	NA	NA
sim7803	def18	F	S	0	0.01	0.000668955008290759	0.000455984992598159	NA	NA
sim7803	def18	F	S	0	0.05	NA	NA	NA	NA
sim7803	def18	F	S	0	0.1	NA	NA	NA	NA
sim7803	def18	F	S	0	0.2	NA	NA	NA	NA
sim7803	def18	O	Q	5	0	0.00920845106778636	0.00850530096342801	0.00914829825926511	0.00924066481755489
sim7803	def18	O	Q	5	0.005	0.00851077196686226	0.00745391319976448	0.00839152620636008	0.00914976175072944
sim7803	def18	O	Q	5	0.01	0.00776217111082442	0.00735091550385369	0.00635533454625324	0.00821572143870983
sim7803	def18	O	Q	5	0.05	0.000723851182001054	NA	0.0006831554529771	0.00799853814148953
sim7803	def18	O	Q	5	0.1	NA	NA	NA	0.0046095323733493
sim7803	def18	O	Q	5	0.2	NA	NA	NA	0.00640196006925774
sim7803	def18	O	T	1	0	0.241145651762219	0.242273806945021	0.241211088739933	0.240988133993141
sim7803	def18	O	T	1	0.005	0.238999158412063	0.241707006924219	0.240567079707579	0.240988133993141
sim7803	def18	O	T	1	0.01	0.23337589106405	0.23763362090085	0.238484512244804	0.240988133993141
sim7803	def18	O	T	1	0.05	0.0293870029328633	0.0089825143561616	0.0355105355967915	0.239528760873182
sim7803	def18	O	T	1	0.1	0.00233899420239711	NA	0.0011983308536321	0.221855969752275
sim7803	def18	O	T	1	0.2	NA	NA	0.00237976784416624	0.203048890230227
sim7803	def18	O	U	6	0	0.00588119701319884	0.00550775358194726	0.00515593992741468	0.00644547186195105
sim7803	def18	O	U	6	0.005	0.00525550824650818	0.00539559223540517	0.00514911279054625	0.00559828549920733
sim7803	def18	O	U	6	0.01	0.00512138419175068	0.00411735417454969	0.0043837775449892	0.00547267269527173
sim7803	def18	O	U	6	0.05	0.00150755385779312	0.000877321831292779	NA	0.00530450806704828
sim7803	def18	O	U	6	0.1	NA	NA	NA	0.00428390634769901
sim7803	def18	O	U	6	0.2	NA	NA	NA	0.00410838682581817
sim7803	def18	T	U	7	0	0.00209248366192751	0.00183194839302965	0.00205713073208822	0.00228460858734474
sim7803	def18	T	U	7	0.005	0.00209248366192751	0.00171813672078145	0.00205605567517956	0.00228460858734474
sim7803	def18	T	U	7	0.01	0.00209248366192751	0.00124141842575969	0.00201575767465078	0.00221620050220454
sim7803	def18	T	U	7	0.05	0.00114012056532619	NA	0.000639162546910834	0.00206480813413229
sim7803	def18	T	U	7	0.1	NA	NA	NA	0.0020290771059878
sim7803	def18	T	U	7	0.2	NA	NA	NA	0.00203032119099246
sim7803	def2	D	F	1	0	0.229856740958163	0.233191143876272	0.238963011183357	0.236553807492929
sim7803	def2	D	F	1	0.005	0.181239330676882	0.23100472289342	0.236782590553147	0.237345862467119
sim7803	def2	D	F	1	0.01	0.174565113856969	0.227554213221161	0.231743228938738	0.232466093602357
sim7803	def2	D	F	1	0.05	0.0713100730174448	0.0597573557383636	0.103648765036519	0.226212939059057
sim7803	def2	D	F	1	0.1	0.0483561917775405	0.0494162411453837	0.070865426949524	0.213697870217327
sim7803	def2	D	F	1	0.2	0.00921144197912131	0.00101261379549471	0.0542737892141527	0.205027308243466
sim7803	def2	D	O	2	0	0.138305798995245	0.138921925079921	0.13832736918652	0.139416746839924
sim7803	def2	D	O	2	0.005	0.137525390195844	0.138553242317176	0.136972182518136	0.139378046267819
sim7803	def2	D	O	2	0.01	0.128479181519055	0.133733474778407	0.12659401628901	0.138914098193111
sim7803	def2	D	O	2	0.05	0.0106799103914834	0.00399598574775246	0.0109286266356888	0.138932083182079
sim7803	def2	D	O	2	0.1	NA	NA	0.000441179746970152	0.117954331127378
sim7803	def2	D	O	2	0.2	NA	NA	NA	0.113461428835146
sim7803	def2	D	S	0	0	0.00201363796157015	NA	NA	NA
sim7803	def2	D	S	0	0.005	0.00201363796157015	NA	NA	NA
sim7803	def2	D	S	0	0.01	0.00065324286525762	NA	NA	NA
sim7803	def2	D	S	0	0.05	NA	NA	NA	NA
sim7803	def2	D	S	0	0.1	NA	NA	NA	NA
sim7803	def2	D	S	0	0.2	NA	NA	NA	NA
sim7803	def2	D	T	3	0	0.070074016760482	0.0696715397570976	0.0702694577982576	0.0725409822559673
sim7803	def2	D	T	3	0.005	0.0695087437252554	0.0694916976847555	0.070247361761097	0.0724479967386785
sim7803	def2	D	T	3	0.01	0.0647760868048391	0.0653717551046246	0.0656726624649895	0.0723006801539448
sim7803	def2	D	T	3	0.05	0.00566228182943886	0.00144980244689276	0.00373086665577625	0.0697910172580726
sim7803	def2	D	T	3	0.1	NA	NA	NA	0.0639642152407249
sim7803	def2	D	T	3	0.2	NA	NA	NA	0.0640973597837462
sim7803	def2	D	U	4	0	0.0464101814707701	0.0444905834977557	0.0446038251996206	0.0475039488168333
sim7803	def2	D	U	4	0.005	0.0449613747782929	0.0440168184171554	0.0439403782836628	0.0473810834577614
sim7803	def2	D	U	4	0.01	0.0445827698231065	0.0419251348157584	0.041721764310402	0.0465832943834752
sim7803	def2	D	U	4	0.05	0.00465740206821771	0.00111949409977725	0.00659274119525395	0.045501296465474
sim7803	def2	D	U	4	0.1	NA	NA	NA	0.0362942817022074
sim7803	def2	D	U	4	0.2	NA	NA	NA	0.0368298876139486
sim7803	def2	F	S	0	0	0.0026844752966176	0.000436676181836673	NA	NA
sim7803	def2	F	S	0	0.005	0.00206788260406352	NA	NA	NA
sim7803	def2	F	S	0	0.01	0.000721485396671722	NA	NA	NA
sim7803	def2	F	S	0	0.05	0.000626951960729822	NA	NA	NA
sim7803	def2	F	S	0	0.1	NA	NA	NA	NA
sim7803	def2	F	S	0	0.2	NA	NA	NA	NA
sim7803	def2	O	Q	5	0	0.017780177901463	0.0175458807266704	0.0179238926937727	0.0174251891939904
sim7803	def2	O	Q	5	0.005	0.0177497055058922	0.0174369679159919	0.0175443194316931	0.0173245840360572
sim7803	def2	O	Q	5	0.01	0.0161790073202281	0.0160792102138762	0.0137069255544762	0.0173538528230328
sim7803	def2	O	Q	5	0.05	0.00301766103003133	0.00106136789122311	0.00201791334745995	0.0169191156001823
sim7803	def2	O	Q	5	0.1	NA	NA	NA	0.0155539936236105
sim7803	def2	O	Q	5	0.2	NA	NA	NA	0.0137482818480789
sim7803	def2	O	T	1	0	0.241888912164272	0.241825587169166	0.24126473943889	0.240988133993141
sim7803	def2	O	T	1	0.005	0.239314466688258	0.24093296073843	0.240962231523168	0.240988133993141
sim7803	def2	O	T	1	0.01	0.233397898157341	0.233687466303498	0.238641031045675	0.240988133993141
sim7803	def2	O	T	1	0.05	0.0346588380253005	0.00457367791821384	0.0333246996109722	0.238528818191599
sim7803	def2	O	T	1	0.1	0.00374467397550755	NA	0.00400931638393243	0.209773204424134
sim7803	def2	O	T	1	0.2	NA	NA	NA	0.199778812057165
sim7803	def2	O	U	6	0	0.0156315595398124	0.0150793560418672	0.0149612195608172	0.0161243811050597
sim7803	def2	O	U	6	0.005	0.0156315595398124	0.0149111965383393	0.0145874763783019	0.0159741424015152
sim7803	def2	O	U	6	0.01	0.0144499197329349	0.0144908846387675	0.0136572481449449	0.0158649413049937
sim7803	def2	O	U	6	0.05	0.000763899896488966	NA	0.00335990427207568	0.0151922234672337
sim7803	def2	O	U	6	0.1	NA	NA	NA	0.0123846768682679
sim7803	def2	O	U	6	0.2	NA	NA	NA	0.0121876396180976
sim7803	def2	T	U	7	0	0.00561667308078781	0.00593141824847997	0.00521816398155634	0.00574581080671317
sim7803	def2	T	U	7	0.005	0.00564521650618595	0.0058017113339045	0.00496963161837827	0.00574981345456522
sim7803	def2	T	U	7	0.01	0.00499661713630984	0.00561128980519373	0.00471740295991474	0.00567810046190966
sim7803	def2	T	U	7	0.05	NA	NA	NA	0.0043651990467823
sim7803	def2	T	U	7	0.1	NA	NA	NA	0.00471445295928545
sim7803	def2	T	U	7	0.2	NA	NA	NA	0.00316213618819529
sim7803	def3	D	F	1	0	0.239528888469417	0.242926111209248	0.239612728663375	0.244650808843303
sim7803	def3	D	F	1	0.005	0.184773430214748	0.242229908281238	0.236839026943991	0.24342155766096
sim7803	def3	D	F	1	0.01	0.175305454051115	0.238591591543623	0.232543798464402	0.244294626081753
sim7803	def3	D	F	1	0.05	0.0812534338392112	0.0766946224023949	0.106269333438977	0.23330361166224
sim7803	def3	D	F	1	0.1	0.0595419675612153	0.0557090112361036	0.0919234745591449	0.230371829325852
sim7803	def3	D	F	1	0.2	0.0152239153666421	0.00425215972696456	0.0650986897812327	0.199441639658001
sim7803	def3	D	O	2	0	0.12298448930962	0.123950726173277	0.123235875433381	0.123372298913003
sim7803	def3	D	O	2	0.005	0.122485726311253	0.12383292766156	0.122471149418587	0.123262720239331
sim7803	def3	D	O	2	0.01	0.11646633154458	0.11650968551402	0.119601019341913	0.12327131965229
sim7803	def3	D	O	2	0.05	0.0158436576623767	0.00415227159212106	0.0166982459964901	0.11954495960172
sim7803	def3	D	O	2	0.1	0.000618250922451725	NA	0.000988683985896872	0.10741920632901
sim7803	def3	D	O	2	0.2	NA	NA	NA	0.095030442819997
sim7803	def3	D	S	0	0	0.000704480614314461	NA	NA	0.00109994503633665
sim7803	def3	D	S	0	0.005	0.000623538652873349	NA	NA	0.00109994503633665
sim7803	def3	D	S	0	0.01	0.000704480614314461	NA	NA	0.00109994503633665
sim7803	def3	D	S	0	0.05	NA	NA	NA	0.000888441378463557
sim7803	def3	D	S	0	0.1	NA	NA	NA	NA
sim7803	def3	D	S	0	0.2	NA	NA	NA	0.00100270350277028
sim7803	def3	D	T	3	0	0.0457197502529102	0.044345884677029	0.0451323369691659	0.0466969613482167
sim7803	def3	D	T	3	0.005	0.0444216163864974	0.0440533687885834	0.0441164669073345	0.0465204619671627
sim7803	def3	D	T	3	0.01	0.0444925023053964	0.0427584624380962	0.0428326377167053	0.046629344550823
sim7803	def3	D	T	3	0.05	0.00573940293943333	0.00162803762315262	0.00347262672935785	0.0434313774463484
sim7803	def3	D	T	3	0.1	NA	NA	0.000440612990378975	0.0344276319105554
sim7803	def3	D	T	3	0.2	NA	NA	0.00184264363277547	0.0406273433484999
sim7803	def3	D	U	4	0	0.0237072381609086	0.0204426800667555	0.022641970897479	0.0215794894707005
sim7803	def3	D	U	4	0.005	0.0222461572144218	0.0203478471401276	0.0212455603089858	0.0214726314892446
sim7803	def3	D	U	4	0.01	0.0203681003714892	0.0184612903380752	0.0208653837225718	0.0213700822476297
sim7803	def3	D	U	4	0.05	0.00258923534755499	NA	0.000487978119877557	0.0186630469117503
sim7803	def3	D	U	4	0.1	0.00286771017803375	NA	0.000538314791098862	0.0142808773051543
sim7803	def3	D	U	4	0.2	NA	NA	NA	0.0153367193847579
sim7803	def3	F	S	0	0	0.000749896969731871	NA	NA	0.000967427617083682
sim7803	def3	F	S	0	0.005	0.000749896969731871	NA	NA	0.000967427617083682
sim7803	def3	F	S	0	0.01	NA	NA	NA	0.000880710731700652
sim7803	def3	F	S	0	0.05	NA	NA	NA	0.000883131412074524
sim7803	def3	F	S	0	0.1	NA	NA	NA	NA
sim7803	def3	F	S	0	0.2	NA	NA	NA	0.000769250339287422
sim7803	def3	O	Q	5	0	0.00616493108426599	0.00531293697530337	0.00577986475650326	0.00661691134439015
sim7803	def3	O	Q	5	0.005	0.00598863373782208	0.00491835278489727	0.00517525056222037	0.00659348879279882
sim7803	def3	O	Q	5	0.01	0.00516667468811819	0.00447697751776057	0.00517278575734867	0.00660534169259784
sim7803	def3	O	Q	5	0.05	0.00264568352230301	0.00197775901212685	0.00206825340619191	0.00513449559518949
sim7803	def3	O	Q	5	0.1	NA	NA	NA	0.00489655649900044
sim7803	def3	O	Q	5	0.2	NA	NA	NA	0.00523148975361844
sim7803	def3	O	T	1	0	0.241516913202309	0.243805569778034	0.241184074819027	0.241624858922124
sim7803	def3	O	T	1	0.005	0.240893457673736	0.243179974732471	0.240075865385851	0.241624858922124
sim7803	def3	O	T	1	0.01	0.236454213463498	0.238178054665371	0.239805294312615	0.241624858922124
sim7803	def3	O	T	1	0.05	0.0322736954177465	0.00613861229791968	0.0326192842174341	0.238291954412897
sim7803	def3	O	T	1	0.1	0.00143392092832662	NA	0.00330006754435678	0.215244796590365
sim7803	def3	O	T	1	0.2	NA	NA	0.000612209427478647	0.206305044431589
sim7803	def3	O	U	6	0	0.00370970340007659	NA	0.000476367209942597	NA
sim7803	def3	O	U	6	0.005	0.00244187906814515	NA	0.000476367209942597	NA
sim7803	def3	O	U	6	0.01	0.00302611408515728	NA	0.000435859183752901	NA
sim7803	def3	O	U	6	0.05	NA	NA	0.000436685388916928	NA
sim7803	def3	O	U	6	0.1	NA	NA	NA	NA
sim7803	def3	O	U	6	0.2	NA	NA	NA	NA
sim7803	def3	T	U	7	0	0.000908337705176418	NA	NA	NA
sim7803	def3	T	U	7	0.005	0.000878302906495438	NA	NA	NA
sim7803	def3	T	U	7	0.01	0.00085038200132549	NA	NA	NA
sim7803	def3	T	U	7	0.05	NA	NA	NA	NA
sim7803	def3	T	U	7	0.1	NA	NA	NA	NA
sim7803	def3	T	U	7	0.2	NA	NA	NA	0.000940692948659436
sim7803	def4	D	F	1	0	0.234149067354474	0.2452798752187	0.252377852424036	0.244973035458577
sim7803	def4	D	F	1	0.005	0.196770711971964	0.244914319388872	0.250746613632263	0.243234639078849
sim7803	def4	D	F	1	0.01	0.179068146022104	0.237675539173786	0.234645790868752	0.244908925603308
sim7803	def4	D	F	1	0.05	0.0722232574686424	0.0623231084277278	0.099620759032449	0.237134463561499
sim7803	def4	D	F	1	0.1	0.0480336246740162	0.0468185937402677	0.0742592175330418	0.220368753553032
sim7803	def4	D	F	1	0.2	0.0118555596897662	0.00519727520107938	0.055662220854247	0.17043463568439
sim7803	def4	D	O	2	0	0.110063123047355	0.110576912261276	0.109540950091988	0.111637600392027
sim7803	def4	D	O	2	0.005	0.108238263758685	0.109790236740873	0.107851851286302	0.108564095988189
sim7803	def4	D	O	2	0.01	0.105625040666414	0.102883753949675	0.105372102802193	0.111152638459526
sim7803	def4	D	O	2	0.05	0.0117977394863417	0.00359053546546034	0.0116296875145625	0.106524841236713
sim7803	def4	D	O	2	0.1	0.000878302906495438	NA	0.000984468359169486	0.0953761226481762
sim7803	def4	D	O	2	0.2	NA	NA	NA	0.0920586583256773
sim7803	def4	D	S	0	0	NA	NA	NA	NA
sim7803	def4	D	S	0	0.005	NA	NA	NA	NA
sim7803	def4	D	S	0	0.01	NA	NA	NA	NA
sim7803	def4	D	S	0	0.05	NA	NA	NA	NA
sim7803	def4	D	S	0	0.1	NA	NA	NA	NA
sim7803	def4	D	S	0	0.2	NA	NA	NA	0.00121997235634955
sim7803	def4	D	T	3	0	0.0717356633534988	0.0740294506181247	0.0722166722347787	0.073493311477462
sim7803	def4	D	T	3	0.005	0.0673479777503783	0.072403784252434	0.072020542403169	0.0733941244704659
sim7803	def4	D	T	3	0.01	0.0676544563497493	0.0690768666037128	0.0685150617713872	0.0732641232767592
sim7803	def4	D	T	3	0.05	0.0107651730793416	0.00136113652685081	0.0117718708914762	0.0707167156948033
sim7803	def4	D	T	3	0.1	0.000727449586914355	NA	0.00303219666455451	0.0609769233306189
sim7803	def4	D	T	3	0.2	NA	NA	NA	0.0516234409449056
sim7803	def4	D	U	4	0	0.0217193240866974	0.0205893332205553	0.0217483770284425	0.0213954262126391
sim7803	def4	D	U	4	0.005	0.0212814235369053	0.0204281137709179	0.0212366720021697	0.0211648536492467
sim7803	def4	D	U	4	0.01	0.0197107675648356	0.0187809149977249	0.0195923669448134	0.0212654800008363
sim7803	def4	D	U	4	0.05	0.00181859274138634	0.00118751357664328	0.00102086247081084	0.0212875322609361
sim7803	def4	D	U	4	0.1	NA	NA	NA	0.0199680349282576
sim7803	def4	D	U	4	0.2	NA	NA	0.000489265634506066	0.0174931959894063
sim7803	def4	F	S	0	0	0.000652316250803263	NA	NA	NA
sim7803	def4	F	S	0	0.005	0.000652316250803263	NA	NA	NA
sim7803	def4	F	S	0	0.01	0.000652316250803263	NA	NA	NA
sim7803	def4	F	S	0	0.05	NA	NA	NA	NA
sim7803	def4	F	S	0	0.1	NA	NA	NA	NA
sim7803	def4	F	S	0	0.2	NA	NA	NA	NA
sim7803	def4	O	Q	5	0	0.00843054737594782	0.00652214799201962	0.00828569299030845	0.00710447115013084
sim7803	def4	O	Q	5	0.005	0.00759241174681339	0.00626372435829235	0.00813730768939123	0.00603048782177323
sim7803	def4	O	Q	5	0.01	0.00756342394950406	0.00638743798477721	0.00582594575888399	0.00652209248896034
sim7803	def4	O	Q	5	0.05	NA	NA	NA	0.00692610464268846
sim7803	def4	O	Q	5	0.1	NA	NA	NA	0.00554649219840226
sim7803	def4	O	Q	5	0.2	NA	NA	NA	0.003973931142453
sim7803	def4	O	T	1	0	0.242250533009602	0.24325561176536	0.241227386574873	0.241917667526234
sim7803	def4	O	T	1	0.005	0.239519946917882	0.24193973759248	0.23944508145569	0.241898194812073
sim7803	def4	O	T	1	0.01	0.235167642734434	0.236936931561054	0.23990850168675	0.241824081898403
sim7803	def4	O	T	1	0.05	0.0273805555272539	0.00745878600355989	0.0315048957910953	0.239160293173934
sim7803	def4	O	T	1	0.1	0.00112529925073736	0.00132625385297851	0.00619535179858445	0.214314573655422
sim7803	def4	O	T	1	0.2	0.000868627307458259	NA	0.00337984307296066	0.195559019299682
sim7803	def4	O	U	6	0	0.00551983735362664	0.00413595073948011	0.00547028276307154	0.00407773567391558
sim7803	def4	O	U	6	0.005	0.00542589560288001	0.00413046992095087	0.00511988291651361	0.00309708920850371
sim7803	def4	O	U	6	0.01	0.00551983735362664	0.00412988796399135	0.00488681453949802	0.00407773567391558
sim7803	def4	O	U	6	0.05	NA	NA	NA	0.0038867411347478
sim7803	def4	O	U	6	0.1	NA	NA	NA	0.00233991048060099
sim7803	def4	O	U	6	0.2	NA	NA	NA	0.00186214422875585
sim7803	def4	T	U	7	0	0.00378338922682493	0.00233361266398798	0.00347461910678136	0.00224079556678043
sim7803	def4	T	U	7	0.005	0.00374490267590672	0.0023084755977065	0.00347168317735019	0.0022170196717695
sim7803	def4	T	U	7	0.01	0.00299602882125339	0.00226858983116725	0.00265543434144869	0.00218548759337684
sim7803	def4	T	U	7	0.05	0.000639240546515259	NA	NA	0.00220937953234269
sim7803	def4	T	U	7	0.1	NA	NA	NA	0.00177379421579775
sim7803	def4	T	U	7	0.2	NA	NA	NA	0.00307986675687173
sim7803	def5	D	F	1	0	0.234165421300488	0.241188518016984	0.234985597100884	0.241912135113312
sim7803	def5	D	F	1	0.005	0.18765932272596	0.240141091035015	0.23239056149544	0.240636324942148
sim7803	def5	D	F	1	0.01	0.171610973602788	0.233680152754842	0.224988840743677	0.23928041369392
sim7803	def5	D	F	1	0.05	0.0841709756888001	0.0748241258752405	0.122123718565881	0.241772641854159
sim7803	def5	D	F	1	0.1	0.0600307735365826	0.0562411717889259	0.0834990488203027	0.220933000433106
sim7803	def5	D	F	1	0.2	0.0190951167739635	0.00570600981479967	0.0719392889065595	0.206547926774423
sim7803	def5	D	O	2	0	0.115813934167239	0.114318452528846	0.113874728413933	0.113341104456506
sim7803	def5	D	O	2	0.005	0.114349296160841	0.113440192617678	0.112581592602351	0.113236224433838
sim7803	def5	D	O	2	0.01	0.109874911478483	0.109713852718454	0.1069471510727	0.113146686620668
sim7803	def5	D	O	2	0.05	0.00986476041192442	0.00319981651157644	0.0165992057816225	0.108051220533554
sim7803	def5	D	O	2	0.1	0.000622352068690656	NA	0.00300811215863653	0.0994043143283649
sim7803	def5	D	O	2	0.2	NA	NA	NA	0.0816661062942302
sim7803	def5	D	S	0	0	0.00155351499441204	NA	NA	0.000850797535966439
sim7803	def5	D	S	0	0.005	0.00155351499441204	NA	NA	0.000850797535966439
sim7803	def5	D	S	0	0.01	0.000897788041529734	NA	NA	0.000754900583554301
sim7803	def5	D	S	0	0.05	NA	NA	NA	0.000719967270740596
sim7803	def5	D	S	0	0.1	NA	NA	NA	NA
sim7803	def5	D	S	0	0.2	NA	NA	NA	0.00070650174214896
sim7803	def5	D	T	3	0	0.0662208485490106	0.0671348328001609	0.0657066007182617	0.0676725470464212
sim7803	def5	D	T	3	0.005	0.0658639188847891	0.0666188020096346	0.0654242452771739	0.0678332470777574
sim7803	def5	D	T	3	0.01	0.0637300368025238	0.0648088637499696	0.06305967589045	0.0675080563037973
sim7803	def5	D	T	3	0.05	0.0106042076061445	0.00242517968290277	0.00961272701304971	0.0660017903080697
sim7803	def5	D	T	3	0.1	NA	NA	NA	0.0580437544600595
sim7803	def5	D	T	3	0.2	NA	NA	NA	0.0480483647752084
sim7803	def5	D	U	4	0	0.028027753944324	0.0280866934160143	0.0282289011135173	0.0303237709726974
sim7803	def5	D	U	4	0.005	0.0283387693759204	0.0278642468826802	0.0275514173956959	0.0300958377144052
sim7803	def5	D	U	4	0.01	0.0259432959031646	0.0268664512748414	0.0235509939221197	0.0296296852388502
sim7803	def5	D	U	4	0.05	0.00313422344779463	NA	0.00255798973096121	0.028503761122685
sim7803	def5	D	U	4	0.1	NA	NA	NA	0.024719255667668
sim7803	def5	D	U	4	0.2	NA	NA	NA	0.0224882921334298
sim7803	def5	F	S	0	0	0.000762726254334179	NA	NA	NA
sim7803	def5	F	S	0	0.005	0.000762726254334179	NA	NA	NA
sim7803	def5	F	S	0	0.01	0.000762726254334179	NA	NA	NA
sim7803	def5	F	S	0	0.05	NA	NA	NA	NA
sim7803	def5	F	S	0	0.1	NA	NA	NA	NA
sim7803	def5	F	S	0	0.2	NA	NA	NA	NA
sim7803	def5	O	Q	5	0	0.0165951837641582	0.0139764868020978	0.0147704465127311	0.0147860304515146
sim7803	def5	O	Q	5	0.005	0.016557413975752	0.0139667933100556	0.014281313772874	0.0146934934753809
sim7803	def5	O	Q	5	0.01	0.0151264317563524	0.0134778191751848	0.0123610543666884	0.0145695223980858
sim7803	def5	O	Q	5	0.05	0.00181094026794636	NA	0.000856473527225237	0.0133309247263949
sim7803	def5	O	Q	5	0.1	NA	NA	NA	0.0110360230576211
sim7803	def5	O	Q	5	0.2	NA	NA	NA	0.0108634612668427
sim7803	def5	O	T	1	0	0.242353608097102	0.242888179775781	0.241130253875944	0.240988133993141
sim7803	def5	O	T	1	0.005	0.241345962824294	0.241821756676343	0.240045122336864	0.240988133993141
sim7803	def5	O	T	1	0.01	0.236933439993015	0.240145460055174	0.238048761374533	0.241005523822543
sim7803	def5	O	T	1	0.05	0.0280920278767112	0.00523424249689624	0.0273612569658837	0.237287753282978
sim7803	def5	O	T	1	0.1	0.000820574600154962	NA	0.00140928825369648	0.212309686936775
sim7803	def5	O	T	1	0.2	NA	NA	NA	0.204843292757991
sim7803	def5	O	U	6	0	0.00969072618317908	0.00623943851263823	0.00713574473540237	0.00773421824145132
sim7803	def5	O	U	6	0.005	0.00966145426927056	0.00623195993141212	0.00700580538548008	0.00772356295695944
sim7803	def5	O	U	6	0.01	0.00772985999183923	0.00619367237503037	0.00647220687781229	0.0076807894678715
sim7803	def5	O	U	6	0.05	NA	NA	NA	0.00694027625010457
sim7803	def5	O	U	6	0.1	NA	NA	NA	0.00469055850140141
sim7803	def5	O	U	6	0.2	NA	NA	NA	0.00565321928297187
sim7803	def5	T	U	7	0	0.00690175339202083	0.0049970212055301	0.00529089783095	0.00682874741260416
sim7803	def5	T	U	7	0.005	0.00690175339202083	0.00499442411402417	0.00532546529261243	0.00682874741260416
sim7803	def5	T	U	7	0.01	0.00553472841619137	0.00500043477396431	0.00518146134586719	0.00682908955118081
sim7803	def5	T	U	7	0.05	0.000925225835564031	NA	NA	0.00518195062400943
sim7803	def5	T	U	7	0.1	NA	NA	NA	0.00448078916212695
sim7803	def5	T	U	7	0.2	NA	NA	NA	0.00547677271234044
sim7803	def6	D	F	1	0	0.221264578575564	0.228718483263122	0.223973321564253	0.230016047767166
sim7803	def6	D	F	1	0.005	0.175681405803721	0.227619687722069	0.221143491630635	0.228675521028889
sim7803	def6	D	F	1	0.01	0.161301946292512	0.217641167058571	0.214868880218425	0.228676857618992
sim7803	def6	D	F	1	0.05	0.0773793034511985	0.0694744040085404	0.0998089574276683	0.22335170058985
sim7803	def6	D	F	1	0.1	0.0585659329744188	0.0589361189233042	0.0794828805735694	0.208187592592501
sim7803	def6	D	F	1	0.2	0.0106385233497071	0.00274675867562543	0.061811275370924	0.196118020662929
